year,latitude,longitude,notes,external
1560,52.80710542894757,-2.1151230207741025,TODO,1195380
1673,52.72619554770106,-2.1136317491135674,TODO,1294988
1679,52.6581443806343,-2.1358344504547597,TODO,1060190
1707,52.54540779396713,-2.2195727034654142,TODO,1232275
