year,latitude,longitude,notes,external
1887,32.6482398435138,-16.907732431164188,,
1891,32.648648938088954,-16.90112938016465,,
1929,32.676755441452386,-17.060315602618292,,
1933,32.68039086880069,-17.105364163498482,,
1935,32.81973660509119,-17.249021582567746,,
1956,32.824495927127295,-17.10609100563988,,
1961,32.67730551390981,-17.05980711386083,,
2001,32.80532554547053,-16.882180610133513,,