year,latitude,longitude,notes,external
1648,43.69804150842751,7.2767927399627546,
1869,43.70023806187411,7.28534807075022,
1882,43.69969094664279,7.268437193756377,
1897,43.70061135322727,7.2714094262081455,
1903,43.70742877886892,7.2622871620867935,
